Sudoku,solution
0G50000DC00100080D100000075004A06302100CA0000000A0080300000B0EF00006D0FG00900025B0900804F0000A03E8000005000D0000G000A00000E000075000E0D0000000C69B60000030C07254020000300007009EC0E0000000601F00004501E080G00070000300005D10090C170C02G60F000000000030000070008F,7G5E2A4DC9F136B8FD19GB8E6753C4A263B21F9CAE8457DGA4C853672GDB9EF13C76DEFG189A4B25B59178C4F62GDAE3E82AB615734DFCG9GFD4A923BCE568175137E4DB92AF8GC69B6DFGA831CE7254428F6C31G5B7AD9ECAEG9572D4681F3BD945C1EF8BG6237A8EF347BA5D12G96C17AC82G6EF39B54D26GB3D594A7CE18F
5000DF000100A3040000000040F0C50000004G08A600900000D050060300F02701B080000200000070001000500460BD00A40003D00B0F000F3060G00080020000000839000C0000040DF70085A02000207B0000000000G00A6000B00000DC03E8070D1000900A00A000G900B01350020000200000084G00000030C400020000,52G8DF9C71BEA3646B9A732148FDC5EGC7F34GE8A6259D1B4ED15BA6C3G9F82791BE8CD7F26AG4357C821EFA5G3469BDG6A49253DECB1F78DF3564GB1987E2AC15EGA8392BDC764F34CDF76G85A12B9E297BC54D3FE681GA8A6FE1B2974GDC53E827BD15G49F3AC6AD46G98EBC1357F2B31C267FEA584GD9FG593AC46D72BE81
CG00D080F30B006010000E000C0D007000001003000E009000D000009700E0BC48000000500F000109000037E00200C0000C02000G00004F000F00C000109300000001A00000F03DA0060F00050000G090G30070810000008700900020G0B000001E2G0BD000A00000087009B0000C060000000D000A0B14DF4000E000600027,CGE9D782F35B146A1B546E9FGCAD2873FA871CB3642EGD9563D24A5G9781EFBC483AE9G65BCF72D1G961F837ED425ACBB57CA2D13G986E4FED2F5BC4A617938G24C5G1A87EB6F93DA1B63F2E45D9C7G89EG3BD7581FC46A287FD964C2AG3B15E3C1E2G6BD874A5F952A87419BF3GDCE6769G85FDC2EA3B14DF4BC3EA19658G27
050860010000030000D3G00000600E000000DCB00000002000E00200007G0A0000C000060A0000F00100F0000B090500060000000G50080407A0E005040002DC004B00508C00000A0G6F000A000504011050C60090E0003090000423000080B0003A0008700000000D0500000600G1E070100F0200D00008F00003G0A000B600,C5286A714E9FD3GBABD3G5F9216C4E8749G7DCBE58A31F266FE18234BD7G5AC953C42D16EA879BFGD182F74GCB3965AEE6F93BACDG527814B7AGE89514F632DC324B9G5F8C1DE76A8G6F7EDA32B5C4911A5DC68B97E42G3F9E7C14236FGA8DB5G43AB168792EFC5D2DB5A9C7F648G1E37C165FE2G3DBA948F89E43GDA5C1B672
009A00C000000G06140EFD0007000B0000F0G50020007000700540000C0300F00000000F007000A800180A0004G06092007392001E500000400G0B78009DC30002000C010000F030E000000GCFDB5067C040D7E030000AG000000035000004000009300000201F0A3002005AF0060E00005CB00000000200G0D070000B000050,BD9A23C741F5EG8614CEFDA9876G3B2583F6G51E29BA7C4D7G2548B6DCE3A1F929BDE1GF637C45A85E18CAD3B4GF6792AC7392641E58GDBF4F6G5B78A29DC31ED2G76C91E5A4F83BE831A42GCFDB5967C54FD7EB36892AG196AB8F357G12D4EC6BE93G4C58271FDA3782195AFD46BECGF15CB68DGA3E9274GAD47EF29BC18653
00037002BC0000060D000E000027C08306G000005000907004A78053G900F000000000000GD0809B0000B200F70036DG0A0045D006B00C000000C0600000000A08040100020000000FB00030080000201G000000A00D0E0C2000A04C0061070000FB0020E00000650000D7F03B00A040000800000402000D00000BA000G0E019,8E137492BCAFDG565D9F6EBG4127CA83B6G2FAC15D83947EC4A78D53G9E6F2B1674CE31F2GDA859B95E1B28AF7C436DG3A8G45D916BE2CF7FB2DCG67839541EAE8C451GD723B69AF7FBA963EC85G1D241G69287BAF4D5E3C23D5AF4C9E61B7G8D9FB1C24EA78G365GC5ED7F63B19A842A138G9E564F27BCD42763BA8D5GCEF19
0902041A0D000EB060C0003090GF78000000000000502000A04800060EB00009000008DG000000000D60304900A180C0000900000000A0701C2300A0F0000690000015G00070048C0000027000F8D0008000000DC406500007100300000G900000000C000A0500DF54DG000060C009020800E020190040A0C100GF00000B0000,F9G2741A8D63CEB565CEDB3291GF784ADB7189FE4C5A23G6A348CG567EB2FD197AB528DG369C1FE4GD6F3E4957A182CB4E89F6C1BG2DA5731C2357ABF8E4G69DE6AD15GF2B79348C9G54B27CE3F8DA618F3B9AEDC4165G27271C4368A5DG9BFE32976CB4GA85E1DF54DGA1876FCEB932B8F6ED2519374CAGC1EAGF93D24B6758
A0047060001C000E08090D0065402C0000C00051000AG6700G20000900000000034000FB00070GAC1BG0070A0004009D50701043A00000E00900000050D0000F00D7000000000E0000000500GBE000F6300001807FA004G0000FA4B00001000000100E00000938070005B000F200004000F0002500C00000C0B00A900E000520,A5347B628G1C9FDE78E93DAG654F2CB1FDCBE851392AG6746G214FC9D7BE8A538342D6FBE1975GAC1BGC57EA28F4639D5F7D1943ACG6B2E8E96A82GC53DB471FB1D7CG3F9462AE8542A8957DGBE3C1F63C96218E7FA5D4GBGE5FA4B6CD8179322A1GFED4B65938C79685BC17F23GED4AD7FEG3254AC81B69C4B36A981E7DF52G
000C000800A01004000A3E400007900070000100E009000A00500F0A000000209004060000FE015000AD00E24950000G6000B8000D00209085000G0000B000CF00C0000F0400000E000082A000C0D03030087500A09G0010001E009D00300700000B0D0600E108052A000009000000630001008G05DB00F04900200000000G00,BE2CD9G853AF16741F6A3E4BDC2795G8734G512CE689FBDAD8596F7ABG143E2C9GB4A6C327FE815DFCAD17E2495863BG61E3B8F5CDGA249785729GD431B6EACFA2C6G3BF147D598EG49782A16EC5DF3B3DF8756EAB9G4C125B1EC49DF832G7A6C7GBFD3692E1A8452A85EB19GF4C7D63E6314A8G75DBC2F949DF2C578A63BGE1
020300F00800900046008G00A00B00000010CE07006F4080000C5030E04G00000F09EC000000000081C40B090000000F0000A00000056G0C50004F0007000A080800090B0403F001B300078205D000E0G00F035020E0000000D564000100G03000B000000080E0A50007B00E0F000160C00D00G0000007F00090001000A60C02,72A3D6F4581C9BGE46FE8G91A37B25CD951GCEB7D26F438ADB8C523AE94G1F76AFG9EC658D31742B81C43B796AG25EDF37E2A1D84BF56G9C5D6B4F2GC79E3A18682AG9EB74C3FD51B341F782G5DAC6E9GC7F135D26E9A8B4E9D564ACF1B8G2371GB62D4F3C87E9A52437BACE9F5D816GCA5D98G61E24B7F3FE987513BGA6DC42
0500000E4090D6020010D00802000000E0000500C000713000AG7030000004C00030E00000B000052050F9000DE1B070004E0G0C03F50000000D000700G0002F80000F00056000900A600003047000000000040200A3E0000C005000B920000400016700003BC0E00G0F0000870A3900C0D0001F0000GAB000879D006000F000,35CBG1FE4A97D6824719DC68325GABFEE62845A9CBDF713GFDAG723BE18654C9GF3AE82176B49CD5285CF946ADE1BG73794EBGDC23F5681A61BD3A579CG84E2F8EG4AF7D156C239B9A621EB3G47D8F5C1B75C492F8A3EDG6DCF3568GB92E17A4A49167G5DF3BC2E85GEF2BC4871A396DC2D6831F5E49GAB7B3879DEA6GC2F541
000000100030000D000A0B0F006008070DEG0C004A00F012000B08A0050000600000C001A00040B809510006000B20FG0G200000C9800000C000E90000030000B000405000007029030D0F000000060000800300060010AE000E0060800904C0306FB00C000D0050840060030B0GA00000D0000E0F05G080A0000500000C9000,28975614GC3FBAED5C4AGBEFD16238976DEG9C374AB8F512F13BD8A2759ECG64EF73CD21AG5649B8D9513A86E47B2CFG4G26F7B5C981DE3ACAB8E94GF2D36175B6FC4E5813GA7D29931D7FCA5E2486GBG58423D9B6C71FAE72AE1G6B8DF954C3376FB4GC98ADE25184C561932BEGA7DF1BD9A27E6F45G38CAEG285FD371C9B46
9100C00000A00000A604G020E530F0900700000008406030000008D12000000C0000E600000B0008FE950000G3000000000000000050000038001000D000000000GF000CA00E380D000984003021C50A0000000000950GB60B000EG0007009F00000AD00000G5060020040B8000000E063000G000E001000500C0FE009B802G4,915GC364BDAF872EA684GB27E53CFD91C7D2FA5E18496B3GBFE398D126G7A45CDGA1E63597CB2F48FE95D24AG386B1C724C6B78GF15A9ED338B71C9FD2E4G6A545GF297CAB6E381DED6984FB3G21C57A7C2831AD4F95EGB61B3A5EG68C7D49F2897EAD12C4FG536BG2FD45B86A137CE9634B7GC95ED21A8F5A1C6FE379B8D2G4
0090B0C000000406020003G05AED780084001005G00900E0300078000000CA00G00E9007B0000000050CA00000900D02000B0D0008005300000000BG0003000800G06A40090200000B07C0500F80906AA00002000100D00500000000000C00B09001500000AE00007006300A05000B0000E0040960B0F00000C2E0F000G000D0,179ABECD832FG456C2BF43G65AED7891846D1FA5G7C932EB3E5G78924B16CAFDG3AE9C87B2D5461FF58CA63E1G94BD72297BFD14C86A53GE61D425BGFE73A9C8DCG86A4BE9521F374B27C153DF8G9E6AA639G2EF714BDC85EF15D978A63C2GB49GF15B6C2DAE874378463GDA95F1EB2C5DE384296CB7F1AGBAC2E7F134G865D9
D0600000008F000000007000G0D0000000AE0000B0000854G070D0F01520E0C00C09B005E00360F0000002D000954000000000900040000G05003010020B7A00200000800G0A00906000C00B0300020A0030040160E90000090000E04F008D00800000AD970C03E00G03000000F00000A7D000000000040F90061G70503000D0,D16245BE3C8F9GA753947C68GADE2F1BCFAE213GB976D854G87BDAF91524E6C34C29B7G5E8A361FD76BG82DAF1954C3E3A81EF9CD647B52GE5FD3614C2GB7A892B4CFD867G5A3E916EG7C95B831DF24AFD38A4216BE9C7G5195AG3E74FC28DB6841F5BAD976CG3E2BGC36E42ADF15978A7D598C32EBG146F92E61G7F5438ABDC
0037004E00B00D200D90000B00000010001000805AEG00762C00F90000000B84A30000000009070D007G00F60080230000000003400C0000000000D46B0E5A000F00070000130500000500000C00E000004006000057000A0BA0G4C0EF0D60000700C00200010430B00008000390000090G0003D75F000B002000AB0C0000E00,8A376G4E19BFCD25GD96357B84C2AF1EF41B2D8C5AEG39762C5EF9A13D76GB84A3B4EC58F2G9176DE97GABF6D185234C65D291G347ACF8EB18CF72D46B3E5AG9CFE9B72AG61345D8D6258319AC4BEGF73G41D6EF9857B2CA7BA8G4C5EF2D6193578ACF92BE61D43GBEFD586G23947CA191GC4E3D75FA86B242631AB7CGD89E5F
C0103009A4B000E0F0D000000000600000024E0G00018000E00BD000800F1507000000C0600007800600A0475B00D009000A005B700DC36030EF000000000A0000F00008000G0950000090200D00F00000G30001008600400004060A09000E00906050000000G0C0D1CE0B06G00850008000020D00A000040B0070000100000D,C5163F89A4B72DEGF8D92715CGE364BAA3724EBGD6518C9FEG4BDA6C829F153752BDE9CF63GA4781G68CA3475B1EDF29149A8G5B7F2DC36E37EF61D298C4BAG56DF1B4E82A3G795CBEA895234D7CFG1679G3CDF1E586AB422C54G67A19FB3ED89A675834FED2G1CBD1CEFB96G74852A38F3512GDBCA9E6744B2G7CAE316598FD
0000000C02D5A008070000G000F00BE1000005020400G00000A30006000070D5B007C00100300E0F900C0038000000001020F0E00800450C400AB2000E000800E040900013C06000005010B02700000000100E508G00B09409802G000000000E00004F000D630C000E980000G0001F0000000620000090BA2F700D00E0000300,G6B9E17C32D5A4F857D2A3G469F8CBE181CED5F2A47BG963F4A38B96C1GE72D5B867CA419532DEGF9DEC5738FA4G261B132GF9ED78B645AC45FAB26GDE1C3879EG4B98D713CF6A523A5614BF27E98DCGC21F6E538GADB794798D2GCAB654F13EABG14F895D63EC276E983CA5GB271F4DDC35762E4F819GBA2F74GD1BEC9A5386
000D05B0000800640000G0000D00710800A000000000C00D00B00108G070590EB03G59006200A000100000000AE00C000F0040A00800G000086000103700020000F08000A0500300010A0B600003000F02000000F016008003051C07000B0409000C0D00009000050400007A0F000G1020090F0E00853607000F00040001EB00,9GED75BFC1382A644523GEC69DAF71B887A13249B56ECFGDFCB6A1D8G472593EBE3G598C62F4AD7119D2F73B5AEG8C465FC746A218BDGE93A864EG1D37C9F25BD6FB84EGA957132CC19A2B658G43D7EF724EDA93FC16B58GG3851CF7DE2B64A9EBGC6D21739A48F56458B37AEFDC9G122A19CFGE4B8536D73D7F985426G1EBCA
0000B90G08030702051820A4000030000G000000C16DA08000000D5000000014G800F0009670200A060F000000D040007000060A0E02080F000000710AC0000900EA30050000000601070009600C0E000C000000A0000040396000FE10000G0D00000027408EF0DG2000003F0000000E00C40E00FD0000088001G00000A00C00,AFDEB91G5843C76265182CA4EF973DGBBG427FE3C16DA985C3796D58GB2AEF14G8B5F3DC967421EA16AFEB928GD5437C749C56GA3E12D8BFED238471BACFG65942EA31C5D7G98BF6D1874GB962FC5EA3FC5GD786A3EB9241396BA2FE14587GCD9B361A274C8EF5DG2AGDC83F75B1649E57C49E6BFD3G1A288EF1G54D29A6BC37
070000000EG800F1000G0000000000600903051E460000AD026008DG7B000300000070010000F09000C000GB09000E00780000F0602D000060D03E950000000AG00BA000E0C0003000000F0000DG0A0B4000002C0F00010G0012000384060000B020905D000F0000010F00E0008A00000000000032007008000C27060000D005,C7AD64329EG8B5F11EFGB9A7D35C846289B3C51E46F2G7AD5264F8DG7BA1E3C92BG57D61CA3EF89434CA82GBF9175ED678E94CFA652D1BG36FD13E95G84B2C7AGD9BA148E7C5623FEC365F7921DG4A8B4587D62CAFB391EGFA12EGB38496CD57B628935D1C7FAG4E917FGBE45D8A362CDG5E1ACF326479B8A34C2786BGE9DF15
0030A0G050782B0000B5006000030000DG601000E0090800F00004000D00A09G90D0050000000A0B0800F90C0000013000G08600000000D0540000000E0000000000E000D30A108002007086B10000500CA00010G7000D040100000004600009A0800B000200D3C0BF50C00E00060708000001A400E50000E6000038C0010040,493CAEGD5F782B611AB598672G43FCEDDG621F5BECA94873FE7834C26D1BA59G93D745E1F6C28AGB28EAF9DC45BG7136CBGF862A1937E4D55416BG73AE8D9F2C659BEC4FD32A1G87G24D7A86B19C3E5F8CAE2319G75F6DB471F35DBG846EC2A9A7816BF592G4D3CEBF54C29E3AD6G7183DC9G1A478E5B6F2E62GD738CBF1594A
A00000800F0D0020B0010E035060D0F0000000910E003070F0547C00A80000010000000023E00009D60B00000A050340000000AEF0D000G70G00005410090C003078901G060B00A00002000FE0000D0000G0400000000200150006CAD72G00000000107000G000026003002D04000005800000G0000060CE0000390BC2000010,A3C9GB867F1DE524B781AE435G62D9FCG26D5F91BE4C387AFE547CD2A893G6B171AC6GB823E45FD9D6EBC1F9GA752348489523AEFCD6B1G72G3FD7541B89ACE63D78921G465BCEAF94B2853FE1CA7D6GCAG64DE739F8125B15FEB6CAD72G9483E9DA187C65GF4B326C13EA2D84B7FG958B27F4G59D316ACE5F4G396BC2AE871D
DF01000000G00500090BG000008070600000100065700B00A05400000003210F301072D50A00000902000000300010060B00019007000300008F060000050G00870000290006B0F02CF0800009D0G6A510063700000840000D400000005F0000C00000070E000400000060B00G07EA01000900000BCA000700E0004210F0800D,DF712B63A4GC958EE9CBG5A42F817D63G83219FD657EABC4A654C87E9DB321GF3E1G72D5FA6BC849529AB4CG38ED1F766BDCF198472G53EA748FE63AC195DG2B87A54D29G316BEFC2CF38E1B79D4G6A51GB6375FECA849D29D4EACG6B25F3718C16D9A875E32F4BGF52863BCDG47EA9143G9DFE18BCA6257BAE75G4216F98C3D
0008000B00000600C420800009A0007F0000D05001G000B90000A20G0800300400000AGD1C0300000A00E004G02000058E0C070600000000000000000B002000006F0080000B000030000C0000500102208050930001D0070090BG000AD6000C00D0700000FA0030010A0600000DFG0000F4200E07B8000D00C0000502004090,D518F94B7E32A6CGC42G8361B9A5ED7FA376DE5CF1G482B9EFB9A27GD86C3514FB529AGD1C8374E61A37E8B4G629CFD58EGC37265D4F9BA1964DC51FABE728G35C6F1D8A237BG94E3DAE6CF7945GB1822G8B5493EFC1DA674791BGE28AD653FC62D57BC94GFA1E3871EA4638C59DFG2BG9F421AE37B86C5DB8C3GFD5621E479A
07F00000A6050090B000DG000208C000206000410B000800G00079000E0300001090BE0D080000AF3D200000B00000000F08560200A00B4G40G00078F0009E0000000080504BA0000800C0GE7A00D01B003D0A0F0G2000000E000700000D00F800000030G000007000E3000004000C600001A000D00700800400010B000600D0,D7FC8BE3A615G294B95EDG6A4278CF31236AFC419BDG58E7G1847925CEF36DBA1697BECD28G435AF3D254FAGB7E981C6EFC856923DA17B4G4AGB1378F56C9E2D7C1F2D89534BA6GE6842C5GE7A9FD31B9B3D6A1F8G2E475C5EAG37B461CD29F8A5D6E83CGFB21479FGE392D7148ABC65C2B1A4F6D957EG838479G15BEC36FAD2
8040A000500D900203900B0E80000F405D10026003900B0A0000000000601030000620B030000000E40FD001000005000C0009000001000020B3080C700000003100000F0A050700000E010BC00900G000803C2906004100000G807A000F30097E00G0002004509000500090FC002080000060000D0G00000A2005009080G006,864BAG135FCD9E72G39ACBDE87126F455D17F264G39E8BCACFE29785A46B1D3G19762EBG35FCD8A4E4GFD3A169B8752CDCA87956E241BGF325B348FC7GDAE96131D9E6GF4A25C7B867FE514BC839A2GDAB853C29D6G741EF42CG8D7A1BEF36597E6DGF3821A45C9BBG541A9DFC76238E983C64E2BD5GFA17FA21B5C79E83G4D6
600C0930040000G0009060F000DC7000200700000000C0300000000E0F0G000000AE00D4C0F000000DB932GC504000AE000500689G000B00306GA5000010000000G3009D0207B0000FE053070080090C0050000000000E4040002000GDC0F0500780F000D000001053100G000700000200009A0000000008D0000103080A60BG,65DCB93A2471E8GFEA9864FG35DC712B2GF78D51A9EBC4361B347C2E8F6GAD9582AE17D4CBF35G69FDB932GC564817AE7145EF689GA23BCD3C6GA5B97E1D82F4C6G34E9DF257BA81BFE253176A84G9DCA85DG6CFB1392E47497128ABGDCEF6539786FBE2DCG5431A531ADG8647BF9CE2GECB9A451326DF78D42FC173E89A65BG
50A00000496G0E000030A009080000000010E000C0D00F27000000G65007018000000004E7A600D007D000B50001A0004000009000008710GAF000D00008B50200070D20000000900G65000BF02C0004EC2000000A00000FB00F870A30E00000C000B0E00000000300001F0D00C0500G009000586000DA00000E00600010CB00,58ABF271496G3ECD7D32A4C918FE6G5B641GE583CBDA9F27FEC9DBG65237418A85B123F4E7A6GCD997DC68B523G1A4FE42E3GA9CDF5B8716GAF671DE9C48B532A387CD2FG1B4E6951G659E3BFD2C78A4EC2D564G7A8913BFB94F871A36E52DGCC15ABGE7849DF26336781FADBEC2594G2B943C586G7FDAE1DFGE4962A513CB78
7000FC0002E140G00B0003480009700001F00D00080C20B0000A010900000DE00C80E00001000A000E000000G073000D901060BA80040000600207C1005000000006D005FC08G0020030007GE0000005000B000F4520006900002900006D0C08F2D0009700A0E00010004000098003C60308000270100000000000000000B000,759DFCA6B2E148G3EB2CG348DAF9765131F47D5E68GC29BA86GAB1293745FDECGC87E5D391B26A4FBEA582F4G673C19D9F136GBA8DC4572E6D4297C1AE5F8G3BA9E6D415FC38GB722831C67GEB9AD4F5DGCBA83F45271E69547F29EB1G6D3CA8F2DG1B97C3A6E584175E4FGD298BA3C6C3B85A62741E9FDG4A693E8C5FDGB217
0000E7300009000A0003000CA800B0070B0005000D020F0002000006B00F90005A340B000000D00210060400007AF00000002080E0000010000G30104C0506000000B200050000AFE6D0730900040B502000005000AD000EF9000A080G0000C00E0C000GF10B000900G000900200CA03D001400007C0G0006F00500000000100,816FE73BC4G95D2A9G53DF2CA861BE47ABCE95417D328FG6427DA8G6BE5F9C315A34CBFEG618D79218E6G4D5297AF3BCC7F9268AEBD34G15BD2G39174CF5A6E8G318B26D95EC74AFE6DA73C98F241B5G2CB7FG5413AD698EF9451AE86GB732CD3EAC8D7GF14B256974GB619F528ECAD3D5914EA237C6G8FB6F825CB3DA9GE174
8000006000000030000000200900B0000700DA9008B3C010010F080000G09500G0A400EB00091007020800F00300A0D00000000400500E0000B70G000020000000700D0900A0600B0E0000007B000401BA100F08203070E0480300G610E050C0700A400FED800B0030420000000000000000500000FC80A09G000E000600302C,89GBF46EA1C5273DA4361C25D97FB8GEE725DA9G48B3C61FC1DF38B762GE954AG3A485EBFCD9126752E897F1B364ACDG16C923D4G75AFEB8FDB76GCA8E214953257GED19C4A863FB6EFCA2537B9GD481BA1DCF4825367GE948937BG61FED5AC27C5A413FED82GB963F42G68C9A1BED75DB6E59723GFC81A49G81BEAD56473F2C
0070000F52E090000230000E040G6CB00008A700F0B00040G0009020D0A3000730D000600F0A2508000E300900000BCG4000E000G00001A0600GB0A7005009001004000B003006700D8C0070000B000000024G1070005000000000D0A00008000000G000000F0E05000001043090000BF00B00000E6D3020A100DC004000F060,CB7A634F52E89G1D923F8D5E147G6CBAD658A7G1F9BCE243GE419B2CD6A38F5737D9146GBFCA25E828AE35F967D14BCG4FB5E8CDG32971A66C1GB2A7E854D93F1AF45E9B8D32G67CED8C267A95GB13F4B3924G187CF65ADE5G67CFD3A14EB89274CDG9362B1FAE858526F1E43A97CDGBF9GB7A85CE6D3421A1E3DCB24G85F769
0020080F00001BAC00072000DF000000000G09E01A005000003E7400568B0000F9G0400000B0010306000C0008G000E00500000040E080D200A20000090F0400000A003E000002F0D0B000090706005102030000000D79C000000000GC900E0D1070900D0460BF000040030000009070000600073B00E000G000005000D00386,642538DF9G7E1BACA81725BGDF4C369EBDFG69EC1A2357489C3E741A568BDG2FF9G84EA27DB5C16336D41C7B28GAF5E975CBGF9643E18AD2E1A25D8369CFG4B7CG9AD73E851462FBDEBFC2G9A73648515263A148BEFD79CG4781B6F5GC92AE3D137C9A2DE468BFG58B4DE361F25G9C7A2F568GC73BA9ED14GAE9FB54C1D72386
A90200C0000600000F005G0A000200BE56070401B00020000D000B00G98005C600000004005060001030E005700F00900800000D0020003A00000000040B1D00608000FED000G3000E9000A20000D1000500700046080000300A000000900E00E000009027G000500060005000D1000C0C0900B0EA00040804050E000800F00D,A9B2D3C85E764F1G8FC35G6A1D4297BE56G794E1BFAC28D34DE1FB27G983A5C692AE3C74815D6GFB1B3DEAG57C6F82947846BF1D9G2E5C3AFG5C6289A43B1DE7678BC9FED51AG342CE94G6A2F3B7D185G52F71D346E8CBA931DA854BC29G7E6FE3F8AD9C27G4B6512A6G485F3BD1E97CDC1927B6EAF534G8B4751E3G68C9FA2D
8C00000B00600D00G7B00010000C30900140D050G8000F6000F5840G0900700C020000004C000000007000D000000A3000GB000A75F8000019000C3F00B050020000B704008000D0ABE000000000004500009000D10020E00030F0GDB0008C0A000E200000GFD40300013000009D000F78000G00A4000000009040070000G0B0,8CA9E37B2F641D5GG7B6AF125EDC38943142D95CG8A7EF6BEDF5846G391B72AC526AGE894C31B7FDFE7C5BD19G264A38D3GB624A75F891CE19847C3FEDBA56G2261GB7E4CA85F3D9ABEDC128F3796G45CF5896A3D14G2BE79437F5GDB6E28C1AB5CE2A9617GFD4834G2138C56B9DAE7F78DF1GBEA453C9266A934DF782CEG5B1
130E00060C0D0A90B8000F90G000000050700100002A000000D00A0086340200000000600A0EF04C000C000000D0900E60030000700F000D0D003007B0052000708A00G00000B00000E6103F0000500A0000075200FCE0G0G00B804000000DF7AC0825004060000000F5C40B03008600090460D000000E10200000A0000800B0,134EG286FCBD7A95B8A2EF9DG5714C63567F41C3E92ADG8BCGD97AB5863412EF8B275D6G3A9EF14CFA5CB8142GD6973E6E139C2A784FGB5D4D9G3EF7B1C528A67F8AD6GC54E9B32192E61B3FD78G54CAD431A7526BFCE9G8G5CB894EA2136DF7ACG825E14D6B3F79E1F5C47B93A286DG39B46GD8CF57AE12276DF3A91EG8C5B4
0B0008E03006000F30D052C07E00400AA0000001C040900009000G00001000C00005000BE00009F0G7000C0EB080D0300C0021040700000000BFD00302950G040000002004B007010008000G0DC10B2041G6000000F0000500E0006D080000031000E000000B30005F0400000000A000D00A030CF100B0009000F0A000200D0G,CB5748EA39D621GF38D152C97EGF46BAA6FGBD71C542938E294E6G3F8B1A75CD8435A7GBEC6D19F2G7129C5EBF84DA366C9D21F4A73G58EBEABFD6831295CG74FDC38925G4BE67A175A83E4G6DC1FB2941G6CAB723F98ED5B2E91F6D58A7GC431G6CE4D29A7B3F585F847B16DGE3A29CDE2AG39CF158B467937BF5A8462CED1G
A009620000F0001360000000G20E0F00C4000G10005000802000A0D0903040000D0F0080042A000E0050E0FC6B000D0000004020E00007080002000019006C0001E00790A00000CG00070030000B00000000DCEG00173000B00D800F060001A0000000028G00A0B7F04005000A0D9002100G00005F00C6000000000820600000,A57962CBD8F4EG136BD13874G2AE5F9CC43EFG19B7562A8D2FG8AED5913C4B76GDCF5681742AB93E3754E9FC6BG81D2A961B4A2DE3CFG758E8A27BG319D56C4F51E3B796AD82F4CG4G67213AFC9B8ED589FADCEG4517326BBC2D845F36EG71A9DE95CF628G41A3B7F34615BECA7D98G2128G9DA75FB3C6E47ABCG3482E69D5F1
00000008000005007E0A0405F0DC0000030000F0A7900048090500000040FB1A0000002BE00000035000G0D00BA0000200G047A08000060006701800000209000000000090080D0G07F03000000102000000F0E00400108C050E0G9AD600040000005602300000ED00000001G95000302000000000E097A01A000E830C004006,DFC4A9681GB3E5277EBA2415F8DCG3696321EBFGA795DC48G98573CD624EFB1AAD48C52BEF6971G35139GFD67BA48EC2E2GC47A9831DB6F5F67B183EC5G2A9D434A261BC9EF85D7G87FG3D54BAC1629E9B6DF2E7543G1A8CC51E8G9AD62734BFBG975642318ACFED4CE6DA71G95F283B2853BCGF4DE697A11ADF9E832C7B4G56
00900A0D087G001000E00540009200G800D001000500002C00350090000A00070A00E70C00100000006CA0B000400FE30000001006000000F00D3G00A00000000040600790000081ED0F03G10060500000AG9F04D0000C00700080004200DB0005800000C3007000000A090500041G0F4000B00F7D00C0060003000A00209E00,C294FA6DB87GE3156FE1754B3C92ADG8ABD7G18365EF492CG835CE9214DAF6B73A28E7FCG91B654D916CADB82745GFE3BG7E5419F63D82CAF45D3G26AEC8B1795C426BD79FGE3A81EDBF23G18A6C579483AG9F54D1B72C6E79168CAE4253DBFGD58B16EGC3F974A226CAD975EB841G3F4EG9B23F7DA1C85617F348CA5G269EDB
00200300000G9F00F00000700D5000431D00600B900C0000G0500000BE4A0070D0AB1000G00000964002A0E00010300070098G50000DE40B0008F00000001G5009D6C0000080502000C000000000000000050004A000D00000000F01000509000E0000301070A600580D00060F00721063F00EB005G400C004700000C00B00GE,CB24E385716G9FDAFA9EG17C8D526B431D876A4B93FCG5E2G653D2F9BE4AC871D5AB14C3G8EF27964G62A9ED5B173C8F7F198G526C3DE4AB3CE8FB674A291G5DB9D6C7AEF483512GE1CF589GD2B64A378735B624AG91DEFCA24G3FD1E7C5B9682EGC4D3F1978A6B558BD9CG63FAE721463F17EBA25G48DC9947A2518C6DBF3GE
005D0000000A0E00B800CG00000000000EG907000CD00000000000F00160005A6B007503E00F08100C9004010D0G07F00AE2000F040CG3001000DA0020000004070352000000DA000F00000938000G000000000040007F62040010ED709000000200EC5000009100800000900040500000400000AFE03C0071004BA0C5000000,465D318297BAFECGB8A1CGD452FE6973FEG9A7658CD3142B237C9EFBG1648D5A6BD475G3E9AF281C3C986421BD5GA7FE5AE289BF147CG3D61GF7DACE2386B594E713524CF6GBDA89DF2AB67938C54GE1C9B5G83A4E1D7F62G4861FED7A92CB35A26BEC57DG38914F8DCEF39G6B4152A7954G2D16AFE73CB8713F4BA8C529E6GD
00CD00000080G0040000009000000D60A0000D601G70000000050AG06F0000012007090B34000E003E1000460502B070D400A0007000CF0005000073E0B00800004GF00D0000000E00DF0000A0000427C0000020000659000000E0ACD2500008F0A00000G00D400007B0000000003290000400BG01EF000010E08007009C0000,B6CD3712598EGAF48G71B59F4C2AED63AF3E4D681G7B9C524925CAGE6FD37B812C67598B34FGDE1A3E18DF46C5A2BG79D4GBA2E17869CF3595FAGC73EDB12846524GF83D9B17A6CEEBDF6G59A3C81427CA837124FEG659BD7196EBACD254F3G8F8A926C5G73D41EBG7BC1EDA8645329F6D5493BG21EF87AC13E284F7BA9C65DG
